site,year,species,latitude,longitude,min_depth,max_depth,abundance,site_id,bot_depth,secchi_depth,depth,temperature,salinity,oxygen,phosphate,total_phosphorus,silicate,nitrate_nitrite,nitrate,nitrite,ammonium,total_nitrogen,hydrogen_sulphide,ph,total_alkalinity,chlorophyll_a
site_55.0_14.08,2001,Bylgides sarsi,55.0,14.08,48.0,48.0,9,S3,48.12921348314607,7.348314606741573,21.46460642022472,8.636848314606741,9.6795,6.859831460674157,0.39455056179775283,0.6643258426966292,11.537640449438202,4.28,1.7932584269662921,0.17219101123595504,0.39157303370786517,19.839887640449437,20.608988764044945,8.014325842696628,1.594,2.446067415730337
site_55.0_14.08,2001,Diastylis rathkei,55.0,14.08,48.0,48.0,137,S3,48.12921348314607,7.348314606741573,21.46460642022472,8.636848314606741,9.6795,6.859831460674157,0.39455056179775283,0.6643258426966292,11.537640449438202,4.28,1.7932584269662921,0.17219101123595504,0.39157303370786517,19.839887640449437,20.608988764044945,8.014325842696628,1.594,2.446067415730337
site_55.0_14.08,2001,Eucratea loricata,55.0,14.08,48.0,48.0,1,S3,48.12921348314607,7.348314606741573,21.46460642022472,8.636848314606741,9.6795,6.859831460674157,0.39455056179775283,0.6643258426966292,11.537640449438202,4.28,1.7932584269662921,0.17219101123595504,0.39157303370786517,19.839887640449437,20.608988764044945,8.014325842696628,1.594,2.446067415730337
site_55.0_14.08,2001,Halicryptus spinulosus,55.0,14.08,48.0,48.0,2,S3,48.12921348314607,7.348314606741573,21.46460642022472,8.636848314606741,9.6795,6.859831460674157,0.39455056179775283,0.6643258426966292,11.537640449438202,4.28,1.7932584269662921,0.17219101123595504,0.39157303370786517,19.839887640449437,20.608988764044945,8.014325842696628,1.594,2.446067415730337
site_55.0_14.08,2001,Heteromastus filiformis,55.0,14.08,48.0,48.0,5,S3,48.12921348314607,7.348314606741573,21.46460642022472,8.636848314606741,9.6795,6.859831460674157,0.39455056179775283,0.6643258426966292,11.537640449438202,4.28,1.7932584269662921,0.17219101123595504,0.39157303370786517,19.839887640449437,20.608988764044945,8.014325842696628,1.594,2.446067415730337
site_55.0_14.08,2001,Macoma balthica,55.0,14.08,48.0,48.0,28,S3,48.12921348314607,7.348314606741573,21.46460642022472,8.636848314606741,9.6795,6.859831460674157,0.39455056179775283,0.6643258426966292,11.537640449438202,4.28,1.7932584269662921,0.17219101123595504,0.39157303370786517,19.839887640449437,20.608988764044945,8.014325842696628,1.594,2.446067415730337
site_55.0_14.08,2001,Mytilus edulis,55.0,14.08,48.0,48.0,1,S3,48.12921348314607,7.348314606741573,21.46460642022472,8.636848314606741,9.6795,6.859831460674157,0.39455056179775283,0.6643258426966292,11.537640449438202,4.28,1.7932584269662921,0.17219101123595504,0.39157303370786517,19.839887640449437,20.608988764044945,8.014325842696628,1.594,2.446067415730337
site_55.0_14.08,2001,Nephtys hombergii,55.0,14.08,48.0,48.0,2,S3,48.12921348314607,7.348314606741573,21.46460642022472,8.636848314606741,9.6795,6.859831460674157,0.39455056179775283,0.6643258426966292,11.537640449438202,4.28,1.7932584269662921,0.17219101123595504,0.39157303370786517,19.839887640449437,20.608988764044945,8.014325842696628,1.594,2.446067415730337
site_55.0_14.08,2001,Polydora (Polydora) quadrilobata,55.0,14.08,48.0,48.0,5,S3,48.12921348314607,7.348314606741573,21.46460642022472,8.636848314606741,9.6795,6.859831460674157,0.39455056179775283,0.6643258426966292,11.537640449438202,4.28,1.7932584269662921,0.17219101123595504,0.39157303370786517,19.839887640449437,20.608988764044945,8.014325842696628,1.594,2.446067415730337
site_55.0_14.08,2001,Pontoporeia femorata,55.0,14.08,48.0,48.0,5,S3,48.12921348314607,7.348314606741573,21.46460642022472,8.636848314606741,9.6795,6.859831460674157,0.39455056179775283,0.6643258426966292,11.537640449438202,4.28,1.7932584269662921,0.17219101123595504,0.39157303370786517,19.839887640449437,20.608988764044945,8.014325842696628,1.594,2.446067415730337
site_55.0_14.08,2001,Scoloplos armiger,55.0,14.08,48.0,48.0,50,S3,48.12921348314607,7.348314606741573,21.46460642022472,8.636848314606741,9.6795,6.859831460674157,0.39455056179775283,0.6643258426966292,11.537640449438202,4.28,1.7932584269662921,0.17219101123595504,0.39157303370786517,19.839887640449437,20.608988764044945,8.014325842696628,1.594,2.446067415730337
site_55.0_14.08,2001,Terebellides stroemii,55.0,14.08,48.0,48.0,1,S3,48.12921348314607,7.348314606741573,21.46460642022472,8.636848314606741,9.6795,6.859831460674157,0.39455056179775283,0.6643258426966292,11.537640449438202,4.28,1.7932584269662921,0.17219101123595504,0.39157303370786517,19.839887640449437,20.608988764044945,8.014325842696628,1.594,2.446067415730337
site_55.0_14.08,2001,Trochochaeta multisetosa,55.0,14.08,48.0,48.0,5,S3,48.12921348314607,7.348314606741573,21.46460642022472,8.636848314606741,9.6795,6.859831460674157,0.39455056179775283,0.6643258426966292,11.537640449438202,4.28,1.7932584269662921,0.17219101123595504,0.39157303370786517,19.839887640449437,20.608988764044945,8.014325842696628,1.594,2.446067415730337
site_55.0_14.08,2002,Ampharete acutifrons,55.0,14.08,48.0,48.0,13,S3,47.92045454545455,6.7102272727272725,21.289772727272727,8.959607954545454,9.404443181818182,7.079829545454545,0.4256818181818182,0.7432954545454545,12.24602272727273,4.28,1.8164772727272727,0.15812500000000002,0.6852272727272727,20.451704545454547,15.482386363636364,8.181647727272725,1.55,2.5011363636363635
site_55.0_14.08,2002,Arctica islandica,55.0,14.08,48.0,48.0,1,S3,47.92045454545455,6.7102272727272725,21.289772727272727,8.959607954545454,9.404443181818182,7.079829545454545,0.4256818181818182,0.7432954545454545,12.24602272727273,4.28,1.8164772727272727,0.15812500000000002,0.6852272727272727,20.451704545454547,15.482386363636364,8.181647727272725,1.55,2.5011363636363635
site_55.0_14.08,2002,Bylgides sarsi,55.0,14.08,48.0,48.0,19,S3,47.92045454545455,6.7102272727272725,21.289772727272727,8.959607954545454,9.404443181818182,7.079829545454545,0.4256818181818182,0.7432954545454545,12.24602272727273,4.28,1.8164772727272727,0.15812500000000002,0.6852272727272727,20.451704545454547,15.482386363636364,8.181647727272725,1.55,2.5011363636363635
site_55.0_14.08,2002,Diastylis rathkei,55.0,14.08,48.0,48.0,16,S3,47.92045454545455,6.7102272727272725,21.289772727272727,8.959607954545454,9.404443181818182,7.079829545454545,0.4256818181818182,0.7432954545454545,12.24602272727273,4.28,1.8164772727272727,0.15812500000000002,0.6852272727272727,20.451704545454547,15.482386363636364,8.181647727272725,1.55,2.5011363636363635
site_55.0_14.08,2002,Electra crustulenta,55.0,14.08,48.0,48.0,1,S3,47.92045454545455,6.7102272727272725,21.289772727272727,8.959607954545454,9.404443181818182,7.079829545454545,0.4256818181818182,0.7432954545454545,12.24602272727273,4.28,1.8164772727272727,0.15812500000000002,0.6852272727272727,20.451704545454547,15.482386363636364,8.181647727272725,1.55,2.5011363636363635
site_55.0_14.08,2002,Halicryptus spinulosus,55.0,14.08,48.0,48.0,3,S3,47.92045454545455,6.7102272727272725,21.289772727272727,8.959607954545454,9.404443181818182,7.079829545454545,0.4256818181818182,0.7432954545454545,12.24602272727273,4.28,1.8164772727272727,0.15812500000000002,0.6852272727272727,20.451704545454547,15.482386363636364,8.181647727272725,1.55,2.5011363636363635
site_55.0_14.08,2002,Heteromastus filiformis,55.0,14.08,48.0,48.0,16,S3,47.92045454545455,6.7102272727272725,21.289772727272727,8.959607954545454,9.404443181818182,7.079829545454545,0.4256818181818182,0.7432954545454545,12.24602272727273,4.28,1.8164772727272727,0.15812500000000002,0.6852272727272727,20.451704545454547,15.482386363636364,8.181647727272725,1.55,2.5011363636363635
site_55.0_14.08,2002,Lagis koreni,55.0,14.08,48.0,48.0,1,S3,47.92045454545455,6.7102272727272725,21.289772727272727,8.959607954545454,9.404443181818182,7.079829545454545,0.4256818181818182,0.7432954545454545,12.24602272727273,4.28,1.8164772727272727,0.15812500000000002,0.6852272727272727,20.451704545454547,15.482386363636364,8.181647727272725,1.55,2.5011363636363635
site_55.0_14.08,2002,Macoma balthica,55.0,14.08,48.0,48.0,28,S3,47.92045454545455,6.7102272727272725,21.289772727272727,8.959607954545454,9.404443181818182,7.079829545454545,0.4256818181818182,0.7432954545454545,12.24602272727273,4.28,1.8164772727272727,0.15812500000000002,0.6852272727272727,20.451704545454547,15.482386363636364,8.181647727272725,1.55,2.5011363636363635
site_55.0_14.08,2002,Mytilus edulis,55.0,14.08,48.0,48.0,6,S3,47.92045454545455,6.7102272727272725,21.289772727272727,8.959607954545454,9.404443181818182,7.079829545454545,0.4256818181818182,0.7432954545454545,12.24602272727273,4.28,1.8164772727272727,0.15812500000000002,0.6852272727272727,20.451704545454547,15.482386363636364,8.181647727272725,1.55,2.5011363636363635
site_55.0_14.08,2002,Neomysis integer,55.0,14.08,48.0,48.0,6,S3,47.92045454545455,6.7102272727272725,21.289772727272727,8.959607954545454,9.404443181818182,7.079829545454545,0.4256818181818182,0.7432954545454545,12.24602272727273,4.28,1.8164772727272727,0.15812500000000002,0.6852272727272727,20.451704545454547,15.482386363636364,8.181647727272725,1.55,2.5011363636363635
site_55.0_14.08,2002,Nephtys hombergii,55.0,14.08,48.0,48.0,6,S3,47.92045454545455,6.7102272727272725,21.289772727272727,8.959607954545454,9.404443181818182,7.079829545454545,0.4256818181818182,0.7432954545454545,12.24602272727273,4.28,1.8164772727272727,0.15812500000000002,0.6852272727272727,20.451704545454547,15.482386363636364,8.181647727272725,1.55,2.5011363636363635
site_55.0_14.08,2002,Polydora (Polydora) quadrilobata,55.0,14.08,48.0,48.0,82,S3,47.92045454545455,6.7102272727272725,21.289772727272727,8.959607954545454,9.404443181818182,7.079829545454545,0.4256818181818182,0.7432954545454545,12.24602272727273,4.28,1.8164772727272727,0.15812500000000002,0.6852272727272727,20.451704545454547,15.482386363636364,8.181647727272725,1.55,2.5011363636363635
site_55.0_14.08,2002,Pontoporeia femorata,55.0,14.08,48.0,48.0,9,S3,47.92045454545455,6.7102272727272725,21.289772727272727,8.959607954545454,9.404443181818182,7.079829545454545,0.4256818181818182,0.7432954545454545,12.24602272727273,4.28,1.8164772727272727,0.15812500000000002,0.6852272727272727,20.451704545454547,15.482386363636364,8.181647727272725,1.55,2.5011363636363635
site_55.0_14.08,2002,Priapulus caudatus,55.0,14.08,48.0,48.0,9,S3,47.92045454545455,6.7102272727272725,21.289772727272727,8.959607954545454,9.404443181818182,7.079829545454545,0.4256818181818182,0.7432954545454545,12.24602272727273,4.28,1.8164772727272727,0.15812500000000002,0.6852272727272727,20.451704545454547,15.482386363636364,8.181647727272725,1.55,2.5011363636363635
site_55.0_14.08,2002,Scoloplos armiger,55.0,14.08,48.0,48.0,381,S3,47.92045454545455,6.7102272727272725,21.289772727272727,8.959607954545454,9.404443181818182,7.079829545454545,0.4256818181818182,0.7432954545454545,12.24602272727273,4.28,1.8164772727272727,0.15812500000000002,0.6852272727272727,20.451704545454547,15.482386363636364,8.181647727272725,1.55,2.5011363636363635
site_55.0_14.08,2003,Ampharete acutifrons,55.0,14.08,48.0,48.0,1,S3,47.946107784431135,7.8562874251497,21.458015190059882,7.23551497005988,10.693754491017964,7.394131736526946,0.4016766467065868,0.6766467065868264,10.761077844311377,4.28,1.38562874251497,0.22023952095808383,0.5796407185628742,19.981437125748503,3.525149700598803,8.28,1.55,1.3275449101796408
site_55.0_14.08,2003,Arctica islandica,55.0,14.08,48.0,48.0,1,S3,47.946107784431135,7.8562874251497,21.458015190059882,7.23551497005988,10.693754491017964,7.394131736526946,0.4016766467065868,0.6766467065868264,10.761077844311377,4.28,1.38562874251497,0.22023952095808383,0.5796407185628742,19.981437125748503,3.525149700598803,8.28,1.55,1.3275449101796408
site_55.0_14.08,2003,Astarte borealis,55.0,14.08,48.0,48.0,1,S3,47.946107784431135,7.8562874251497,21.458015190059882,7.23551497005988,10.693754491017964,7.394131736526946,0.4016766467065868,0.6766467065868264,10.761077844311377,4.28,1.38562874251497,0.22023952095808383,0.5796407185628742,19.981437125748503,3.525149700598803,8.28,1.55,1.3275449101796408
site_55.0_14.08,2003,Bylgides sarsi,55.0,14.08,48.0,48.0,44,S3,47.946107784431135,7.8562874251497,21.458015190059882,7.23551497005988,10.693754491017964,7.394131736526946,0.4016766467065868,0.6766467065868264,10.761077844311377,4.28,1.38562874251497,0.22023952095808383,0.5796407185628742,19.981437125748503,3.525149700598803,8.28,1.55,1.3275449101796408
site_55.0_14.08,2003,Capitella capitata,55.0,14.08,48.0,48.0,3,S3,47.946107784431135,7.8562874251497,21.458015190059882,7.23551497005988,10.693754491017964,7.394131736526946,0.4016766467065868,0.6766467065868264,10.761077844311377,4.28,1.38562874251497,0.22023952095808383,0.5796407185628742,19.981437125748503,3.525149700598803,8.28,1.55,1.3275449101796408
site_55.0_14.08,2003,Diastylis rathkei,55.0,14.08,48.0,48.0,135,S3,47.946107784431135,7.8562874251497,21.458015190059882,7.23551497005988,10.693754491017964,7.394131736526946,0.4016766467065868,0.6766467065868264,10.761077844311377,4.28,1.38562874251497,0.22023952095808383,0.5796407185628742,19.981437125748503,3.525149700598803,8.28,1.55,1.3275449101796408
site_55.0_14.08,2003,Electra crustulenta,55.0,14.08,48.0,48.0,1,S3,47.946107784431135,7.8562874251497,21.458015190059882,7.23551497005988,10.693754491017964,7.394131736526946,0.4016766467065868,0.6766467065868264,10.761077844311377,4.28,1.38562874251497,0.22023952095808383,0.5796407185628742,19.981437125748503,3.525149700598803,8.28,1.55,1.3275449101796408
site_55.0_14.08,2003,Eteone longa,55.0,14.08,48.0,48.0,3,S3,47.946107784431135,7.8562874251497,21.458015190059882,7.23551497005988,10.693754491017964,7.394131736526946,0.4016766467065868,0.6766467065868264,10.761077844311377,4.28,1.38562874251497,0.22023952095808383,0.5796407185628742,19.981437125748503,3.525149700598803,8.28,1.55,1.3275449101796408
site_55.0_14.08,2003,Eucratea loricata,55.0,14.08,48.0,48.0,1,S3,47.946107784431135,7.8562874251497,21.458015190059882,7.23551497005988,10.693754491017964,7.394131736526946,0.4016766467065868,0.6766467065868264,10.761077844311377,4.28,1.38562874251497,0.22023952095808383,0.5796407185628742,19.981437125748503,3.525149700598803,8.28,1.55,1.3275449101796408
site_55.0_14.08,2003,Eulalia bilineata,55.0,14.08,48.0,48.0,3,S3,47.946107784431135,7.8562874251497,21.458015190059882,7.23551497005988,10.693754491017964,7.394131736526946,0.4016766467065868,0.6766467065868264,10.761077844311377,4.28,1.38562874251497,0.22023952095808383,0.5796407185628742,19.981437125748503,3.525149700598803,8.28,1.55,1.3275449101796408
site_55.0_14.08,2003,Halicryptus spinulosus,55.0,14.08,48.0,48.0,1,S3,47.946107784431135,7.8562874251497,21.458015190059882,7.23551497005988,10.693754491017964,7.394131736526946,0.4016766467065868,0.6766467065868264,10.761077844311377,4.28,1.38562874251497,0.22023952095808383,0.5796407185628742,19.981437125748503,3.525149700598803,8.28,1.55,1.3275449101796408
site_55.0_14.08,2003,Heteromastus filiformis,55.0,14.08,48.0,48.0,3,S3,47.946107784431135,7.8562874251497,21.458015190059882,7.23551497005988,10.693754491017964,7.394131736526946,0.4016766467065868,0.6766467065868264,10.761077844311377,4.28,1.38562874251497,0.22023952095808383,0.5796407185628742,19.981437125748503,3.525149700598803,8.28,1.55,1.3275449101796408
site_55.0_14.08,2003,Macoma balthica,55.0,14.08,48.0,48.0,57,S3,47.946107784431135,7.8562874251497,21.458015190059882,7.23551497005988,10.693754491017964,7.394131736526946,0.4016766467065868,0.6766467065868264,10.761077844311377,4.28,1.38562874251497,0.22023952095808383,0.5796407185628742,19.981437125748503,3.525149700598803,8.28,1.55,1.3275449101796408
site_55.0_14.08,2003,Musculus discors,55.0,14.08,48.0,48.0,1,S3,47.946107784431135,7.8562874251497,21.458015190059882,7.23551497005988,10.693754491017964,7.394131736526946,0.4016766467065868,0.6766467065868264,10.761077844311377,4.28,1.38562874251497,0.22023952095808383,0.5796407185628742,19.981437125748503,3.525149700598803,8.28,1.55,1.3275449101796408
site_55.0_14.08,2003,Mytilus edulis,55.0,14.08,48.0,48.0,1,S3,47.946107784431135,7.8562874251497,21.458015190059882,7.23551497005988,10.693754491017964,7.394131736526946,0.4016766467065868,0.6766467065868264,10.761077844311377,4.28,1.38562874251497,0.22023952095808383,0.5796407185628742,19.981437125748503,3.525149700598803,8.28,1.55,1.3275449101796408
site_55.0_14.08,2003,Nephtys hombergii,55.0,14.08,48.0,48.0,3,S3,47.946107784431135,7.8562874251497,21.458015190059882,7.23551497005988,10.693754491017964,7.394131736526946,0.4016766467065868,0.6766467065868264,10.761077844311377,4.28,1.38562874251497,0.22023952095808383,0.5796407185628742,19.981437125748503,3.525149700598803,8.28,1.55,1.3275449101796408
site_55.0_14.08,2003,Phyllodoce (Anaitides) mucosa,55.0,14.08,48.0,48.0,6,S3,47.946107784431135,7.8562874251497,21.458015190059882,7.23551497005988,10.693754491017964,7.394131736526946,0.4016766467065868,0.6766467065868264,10.761077844311377,4.28,1.38562874251497,0.22023952095808383,0.5796407185628742,19.981437125748503,3.525149700598803,8.28,1.55,1.3275449101796408
